頻道名稱,影片發佈時間,影片連結,影片長度,,,,,WAV檔名,,,,
臺北酷課雲-6年級自然,2018年11月8日,https://youtu.be/JAqJyLH-Jss,,0:12:51,,,,國小自然 單位的測量,,,,
臺北酷課雲-6年級自然,2018年11月8日,https://youtu.be/akhUdWImMq4,,0:09:46,,,,國小自然 物質的結構與功能,,,,
臺北酷課雲-6年級自然,2018年11月8日,https://youtu.be/B6hrg8Ph844,,0:08:34,,,,國小自然 做好防災永保平安,,,,
臺北酷課雲-6年級自然,2018年11月8日,https://youtu.be/l97_0y--qjE,,0:08:54,,,,國小自然 科技與生活,,,,
臺北酷課雲-6年級自然,2018年11月8日,https://youtu.be/ljWG6CMz9lU,,0:13:03,,,,國小自然 如何過低碳生活 25811,,,,
臺北酷課雲-6年級自然,2018年11月8日,https://youtu.be/UsGbTmwRf-s,,0:07:53,,,,國小自然 資源再利用的創意__31316,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/RAxW2ZRsFbg,,0:11:19,,,,孔子生平事蹟,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/-2N0Hq4eatg,,0:13:24,,,,孔子文學成就,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/YBTVROLfHNw,,0:06:12,,,,論語成書背景,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/tgZ__DH9G6M,,0:08:56,,,,論語作品特色,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/RkVXwSNmwJA,,0:07:17,,,,論語經典篇章,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/lDokCDB4zlE,,0:10:25,,,,論語地位影響,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/gwnDJbnOICc,,0:07:01,,,,兒時記趣,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/NPTJFYBeWgY,,0:11:06,,,,兒時記趣 段落梳理與統整一,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/JsL3Tmtz6Zo,,0:12:17,,,,兒時記趣 段落梳理與統整二,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/c8-drWycl2g,,0:07:02,,,,兒時記趣 段落梳理與統整三,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/ee9CjRD9Pzo,,0:11:00,,,,兒時記趣 段落梳理與統整四,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/moXIwnVDq_8,,0:08:47,,,,兒時記趣 全文統整,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/XmQXLMtIjEM,,0:10:35,,,,陶淵明生平事蹟,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/zxqCkJ1YQL4,,0:09:17,,,,陶淵明文學成就,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/fHujL6JK64c,,0:12:34,,,,五柳先生傳 段落梳理與統整一,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/1crIs62POf0,,0:09:57,,,,五柳先生傳 段落梳理與統整二,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/UkFE1hpUcJY,,0:07:25,,,,五柳先生傳 段落梳理與統整三,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/EAZ5lvr7N44,,0:07:42,,,,五柳先生傳 全文統整一,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/trMIwO_XVns,,0:09:41,,,,五柳先生傳 全文統整二,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/eoZccE4rXSc,,0:05:52,,,,定伯賣鬼,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/k-MdSA_LEik,,0:11:02,,,,定伯賣鬼 段落梳理一,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/YBHy8WH3me4,,0:05:14,,,,定伯賣鬼 段落梳理二,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/qSvNk5rGUbU,,0:05:26,,,,定伯賣鬼 段落梳理三,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/xWZVLWlkxAM,,0:08:02,,,,定伯賣鬼 段落統整一,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/QO_hzX1jpd0,,0:05:22,,,,定伯賣鬼 段落統整二,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/iPfMm_hMNak,,0:09:06,,,,定伯賣鬼 全文統整一,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/lVkVZb7CMuA,,0:09:05,,,,定伯賣鬼 全文統整二,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/RSp2SORmS3g,,0:09:25,,,,蘇軾生平與文學成就 介紹蘇軾生平,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/LSYVhGR9bI0,,0:12:05,,,,蘇軾生平與文學成就 蘇軾文學成就,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/FTy7nSDhSpU,,0:05:48,,,,記承天寺夜遊,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/EoZ_O96YdVA,,0:12:21,,,,記承天夜遊段落梳理與統整一,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/3KtGfz-Q4VI,,0:06:30,,,,記承天夜遊 段落梳理與統整二,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/gFO-_M4V1V0,,0:08:29,,,,記承天寺夜遊全文統整,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/VSi93jx_dhs,,0:08:27,,,,歐陽脩生平事蹟,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/hchY-65TMjo,,0:11:21,,,,歐陽脩文學成就,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/nhq1lFMo8Ds,,0:09:10,,,,賣油翁,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/nRviYJD5G4A,,0:10:11,,,,賣油翁段落梳理一,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/K261F5wBN44,,0:07:27,,,,賣油翁段落梳理二,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/cjqqWSXCn3E,,0:06:48,,,,賣油翁段落梳理三,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/rYLJ3l4lOvs,,0:06:39,,,,賣油翁段落統整一,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/fAI6fx7zbfQ,,0:08:24,,,,賣油翁段落統整二,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/34xBox4fxAA,,0:12:12,,,,賣油翁全文統整一,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/ef_JiSQNluQ,,0:13:09,,,,賣油翁全文統整二,,,,
臺北酷課雲-7年級國文,2018年11月23日,https://youtu.be/m3Fw2lS6CTU,,0:11:18,,,,賣油翁全文統整三,,,,
臺北酷課雲-7年級歷史,2018年11月28日,https://youtu.be/3JMzOqkUnJA,,0:09:50,,,,牡丹社事件後的積極治臺,,,,
臺北酷課雲-7年級歷史,2018年11月28日,https://youtu.be/cW49hasRBaI,,0:07:53,,,,臺灣史前代表文化,,,,
臺北酷課雲-7年級歷史,2018年11月28日,https://youtu.be/hdlkYXRvobE,,0:14:16,,,,考古遺跡與史前臺灣,,,,
臺北酷課雲-7年級歷史,2018年11月28日,https://youtu.be/8l0uM7xInMk,,0:11:58,,,,海商在臺澎的活動,,,,
臺北酷課雲-7年級歷史,2018年11月28日,https://youtu.be/xup_NokkpE4,,0:11:57,,,,臺灣民主國的抗日國中歷史,,,,
臺北酷課雲-7年級歷史,2018年11月28日,https://youtu.be/ugl5dUF7BS4,,0:12:24,,,,日本總督體制的建立,,,,
臺北酷課雲-7年級歷史,2018年11月28日,https://youtu.be/0giPfy-1Qq8,,0:07:49,,,,日本明治維新與帝國主義發展上,,,,
臺北酷課雲-7年級歷史,2018年11月28日,https://youtu.be/GmoA84LN3hM,,0:12:51,,,,日本明治維新與帝國主義發展下,,,,
臺北酷課雲-7年級歷史,2018年11月28日,https://youtu.be/lpUSRR7QZS4,,0:05:36,,,,地理大發現上,,,,
臺北酷課雲-7年級歷史,2018年11月28日,https://youtu.be/tAsO887Hpao,,0:05:17,,,,地理大發現下,,,,
臺北酷課雲-7年級歷史,2018年11月28日,https://youtu.be/9EmGfJqi4fc,,0:11:36,,,,第二次世界大戰的經過與影響,,,,
臺北酷課雲-7年級地理,2023年7月3日,https://youtu.be/HClBqwoF100?si=JmEwKjHs2U3CiYLa,,0:08:08,,,,108新課綱｜國七地理｜位置表達,,,,
臺北酷課雲-7年級地理,2023年7月4日,https://youtu.be/hgjJuF2TkE0?si=ALslRQkMRPpYwLbE,,0:09:24,,,,108新課綱｜國七地理｜位置與地圖,,,,
臺北酷課雲-7年級地理,,,,,,,,  經緯度座標系統,,,,
臺北酷課雲-7年級地理,2023年7月4日,https://youtu.be/b4LE6jOLzlg?si=QYwMY2GgejMVFl6A,,0:10:09,,,,108新課綱｜國七地理｜經度與時區,,,,
臺北酷課雲-7年級地理,,,,,,,,緯度與氣候,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣的相對位置,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣的範圍與行政區,,,,
臺北酷課雲-7年級地理,,,,,,,,位置對臺灣的影響,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣的地形類型,,,,
臺北酷課雲-7年級地理,,,,,,,,海岸類型,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣的地形特徵,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣的地形分布,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣的海域資源,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣的離島,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣的土地利用,,,,
臺北酷課雲-7年級地理,,,,,,,,如何表現地形,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣的海岸與利用,,,,
臺北酷課雲-7年級地理,2023年7月5日,https://youtu.be/KNNmw9_0-u0?si=GsiWM_aI2kDofQcp,,0:09:05,,,,108新課綱｜國七地理｜天氣與天氣因子,,,,
臺北酷課雲-7年級地理,2023年7月5日,https://youtu.be/wuupSh31k4g?si=_KK_dVyaJsKvRVAh,,0:08:38,,,,108新課綱｜國七地理｜氣候與氣候特色,,,,
臺北酷課雲-7年級地理,2023年7月6日,https://youtu.be/g2S4-JXW2I0?si=NcIRK9viLLefMBXK,,0:09:28,,,,108新課綱｜國七地理｜臺灣的氣候災害,,,,
臺北酷課雲-7年級地理,,https://youtu.be/q6UdTzF8zXM?si=s59pnLSBz4OyvKqH,,0:06:08,,,,108新課綱｜國七地理｜水系與流域,,,,
臺北酷課雲-7年級地理,,影片壞掉,,,,,,108新課綱｜國七地理｜臺灣可用水資源量,,,,
臺北酷課雲-7年級地理,2023年7月6日,https://youtu.be/UEcHlK-tys8?si=-ZvSYkImLoqRyvaQ,,0:09:31,,,,108新課綱｜國七地理｜臺灣水資源的特性,,,,
臺北酷課雲-7年級地理,,,,,,,,水資源的開發,,,,
臺北酷課雲-7年級地理,,,,,,,,水資源的保育,,,,
臺北酷課雲-7年級地理,,,,,,,,人口成長要素,,,,
臺北酷課雲-7年級地理,,,,,,,,人口成長歷程,,,,
臺北酷課雲-7年級地理,,,,,,,,人口遷移,,,,
臺北酷課雲-7年級地理,,,,,,,,人口分布,,,,
臺北酷課雲-7年級地理,,,,,,,,人口組成,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣的多元族群,,,,
臺北酷課雲-7年級地理,2023年7月8日,https://youtu.be/xpYzPfj3uJU?si=YYbH3HUgwVN81FMm,,0:08:45,,,,108新課綱｜國七地理｜臺灣農業發展特色,,,,
臺北酷課雲-7年級地理,2023年7月8日,https://youtu.be/QX7e_I4XIR0?si=INAIROcRFo_NztTF,,0:09:08,,,,108新課綱｜國七地理｜臺灣農業的問題與轉型,,,,
臺北酷課雲-7年級地理,2023年7月9日,https://youtu.be/0i38rvK1yzo?si=EozSe_UlKTcx6Gd5,,0:09:42,,,,108新課綱｜國七地理｜臺灣漁業的發展特色與轉型,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣畜牧業的發展特色與轉型,,,,
臺北酷課雲-7年級地理,,,,,,,,工業區位,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣工業發展歷程,,,,
臺北酷課雲-7年級地理,,,,,,,,服務業,,,,
臺北酷課雲-7年級地理,,,,,,,,國際貿易,,,,
臺北酷課雲-7年級地理,,,,,,,,都市與鄉村的差異,,,,
臺北酷課雲-7年級地理,,,,,,,,交通,,,,
臺北酷課雲-7年級地理,,,,,,,,都市化,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣的區域特色,,,,
臺北酷課雲-7年級地理,,,,,,,,臺灣的區域差異,,,,
臺北酷課雲-7年級地理,,,,,,,,區域發展計畫,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/lP005TP_BiE,,0:08:01,,,,現代社會常見的家庭型態,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/_Sp_QQ6K_o0,,0:06:16,,,,文化的定義與內涵,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/Gia3h7fLQdU,,0:05:46,,,,親屬關係,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/EDgAi3RziKw,,0:05:21,,,,文化的特性 普遍性、差異性,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/dB6j_zirU2k,,0:06:41,,,,文化的特性 累積性、制約性,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/fQcLQ-7SQ8I,,0:11:25,,,,社會化,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/gIXAqFj7F5U,,0:08:44,,,,多元文化,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/BcSNIJQGA14,,0:07:53,,,,文化融合與創新,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/vhnwJGVPKBQ,,0:10:53,,,,幼兒托育,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/2fnugZy8YNo,,0:10:51,,,,老人安養,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/QYZ0HYH4HMc,,0:14:22,,,,家庭暴力,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/12amGAh-hlk,,0:13:24,,,,離婚率提高與跨國婚姻調適,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/wNgZV_C_bfs,,0:14:39,,,,性別,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/U3saYc2TPwM,,0:11:36,,,,認識性別,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/LkDpxZ2EPEs,,0:15:50,,,,追求平等的性別關係,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/BU_vwk6xKAA,,0:12:18,,,,社會團體,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/oFeVca29K3g,,0:10:55,,,,社會規範,,,,
臺北酷課雲-7年級公民,2018年12月31日,https://youtu.be/yKoilOBavWs,,0:10:21,,,,我國社會福利政策,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/9f8XbGE9qdQ,,0:08:56,,,,【暖身】奇妙的生命世界,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/dN9qkGt8M3U,,0:07:19,,,,【觀念】科學方法,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/tHHjtDG2Np4,,0:08:17,,,,【延伸】科學方法的應用範例,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/HDnmdz5UXCs,,0:09:44,,,,【討論】解剖顯微鏡的操作與觀察,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/2EZOemGVSa8,,0:09:42,,,,【討論】複式顯微鏡的操作與觀察,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/Nj-F9xD2hqk,,0:05:39,,,,【暖身】細胞的發現,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/HziB4xqx958,,0:08:43,,,,【討論】細胞的觀察,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/_eiUU-U2Tj8,,0:07:57,,,,【觀念】細胞的構造與功能,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/hfaly1L4TGs,,0:07:24,,,,【觀念】細胞的形態與功,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/cxOcurhAfA0,,0:09:52,,,,【討論】物質進出細胞的觀察實驗,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/kqX1A5Tkh_M,,0:09:18,,,,【觀念】生物體的組成層次,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/Df6-RtA7tG4,,0:06:06,,,,【觀念】生物體的組成物質,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/bB3QGthJWdg,,0:07:32,,,,【延伸】系統與尺度,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/0adlgMaVN_c,,0:07:06,,,,【暖身】好吃的食物,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/6Jkvkq_W0h8,,0:07:11,,,,【討論】食物中醣類的測定,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/-o3vQmXv-UE,,0:09:03,,,,【觀念】酵素,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/9RUJCVSfNuY,,0:07:54,,,,【討論】酵素的作用,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/H1Ie12H1Q5k,,0:05:53,,,,【觀念】葉子的構造,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/UNGxqHlPQQw,,0:07:14,,,,【觀念】光合作用,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/7iCmY2YiN4A,,0:06:35,,,,【討論】光合作用變因之探討,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/Jqkt19SruaE,,0:06:44,,,,【觀念】人體的消化系統,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/wswVjNnHwO4,,0:06:53,,,,【觀念】人體的消化作用,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/XbtTESchO9A,,0:05:19,,,,【延伸】養分的旅行－生物體內與生物體間養分的轉換與傳遞,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/0T0fLO0XYkA,,0:05:28,,,,【暖身】Uber Eat、黑貓宅急便？生物體內養分和廢物的運送,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/W3rbFnBbQD0,,0:07:12,,,,【討論】植物體運輸構造的觀察,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/4QFH6sxF1To,,0:08:36,,,,【觀念】植物體的運輸構造,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/2fMRcDUk-lQ,,0:08:41,,,,【觀念】植物體內物質的運輸,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/z_6zDf2hHUs,,0:09:45,,,,【觀念】動物循環系統的組成－心臟、血管,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/FVZJmKo_uuc,,0:07:51,,,,【觀念】動物循環系統的組成－血液,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/MlmNc8mSYz8,,0:08:32,,,,【討論】心音與脈搏的探討,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/-M8aFnpIBKQ,,0:08:55,,,,【討論】觀察小魚尾鰭的血液流動,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/Y8KQM_qeHN4,,0:06:06,,,,【觀念】人體內的血液循環,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/yqTWFy3-VM0,,0:05:33,,,,【討論】人體血液循環微觀的物質交換,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/mzWuw62mkkY,,0:06:56,,,,【觀念】人體內的淋巴循環,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/PpgjvUGNhrw,,0:07:44,,,,【觀念】人體的防禦作用,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/2bU_UTaCvSM,,0:08:17,,,,【討論】疫苗,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/bYaAq0kpFRM,,0:08:29,,,,【延伸】人體的血液循環,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/zv4gVEc10zE,,0:05:26,,,,【暖身】人體內的智能分工,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/K8RLUdJ8FpM,,0:08:20,,,,【觀念】人體的神經系統–1,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/HQcCNzgVtqQ,,0:08:18,,,,【觀念】感覺疲勞與視覺暫留,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/YB3yHn49qYw,,0:08:29,,,,【觀念】人體的神經系統–2,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/vs3Ma36ggq8,,0:08:53,,,,【觀念】人體的神經系統–3,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/HM5Oeqe862I,,0:09:26,,,,【討論】反應時間,,,,
臺北酷課雲-7年級生物,2020年11月13日,https://youtu.be/7qO4KTXLf8E,,0:09:11,,,,【延伸】保持行車安全距離的重要性,,,,
